date,平安银行,万科A,神州高铁,中国宝安,南玻A,深科技,深圳能源,国药一致,大悦城,神州数码,中国天楹,中集集团,泛海控股,深天马A,华锦股份,中金岭南,深圳华强,中兴通讯,中国长城,华侨城A,海王生物,深圳机场,TCL科技,华数传媒,中联重科,常山北明,申万宏源,东方盛虹,美的集团,潍柴动力,许继电气,冀东水泥,金融街,东旭光电,渤海租赁,东阿阿胶,徐工机械,晨鸣纸业,丽珠集团,国际医学,柳工,广宇发展,云南白药,中天金融,航天发展,安道麦A,神州信息,万向钱潮,我爱我家,陕国投A,供销大集,泸州老窖,威孚高科,北部湾港,太阳能,古井贡酒,兴蓉环境,建投能源,中油资本,吉林敖东,长安汽车,天茂集团,攀钢钒钛,铜陵有色,仁和药业,格力电器,金科股份,长春高新,阳光城,上峰水泥,智度股份,视觉中国,远兴能源,中山公用,东北证券,国城矿业,宝新能源,恒逸石化,中信特钢,河钢股份,贝瑞基因,锦龙股份,韶钢松山,苏宁环球,美锦能源,京东方A,国元证券,燕京啤酒,泰禾集团,罗牛山,航发控制,普洛药业,国海证券,中色股份,中航飞机,广发证券,新兴铸管,长江证券,居然之家,北新建材,万年青,一汽解放,云铝股份,创维数字,太钢不锈,启迪环境,鲁西化工,五矿稀土,中信国安,五粮液,顺鑫农业,张裕A,新希望,天山股份,云南铜业,湖北能源,中鼎股份,双汇发展,鞍钢股份,新洋丰,海信家电,河钢资源,中粮科技,华菱钢铁,神火股份,四川双马,冀中能源,紫光股份,重药控股,中国重汽,东方能源,首钢股份,锡业股份,中南建设,华东医药,盈峰环境,蓝焰控股,中科三环,银泰黄金,浪潮信息,西山煤电,越秀金控,华工科技,九芝堂,诚志股份,新大陆,隆平高科,华润三九,招商港口,招商公路,招商蛇口,新和成,鸿达兴业,华邦健康,华兰生物,大族激光,传化智联,中航机电,亿帆医药,海特高新,苏宁易购,航天电器,分众传媒,思源电气,达安基因,苏泊尔,华帝股份,双鹭药业,华孚时尚,美年健康,宁波华翔,紫光国微,三花智控,中工国际,横店东磁,浙江交科,华峰氨纶,东华软件,国轩高科,沙钢股份,太阳纸业,中材科技,金螳螂,万丰奥威,江苏国泰,中泰化学,海翔药业,天康生物,三钢闽光,紫鑫药业,韵达股份,梦网集团,天邦股份,南极电商,露天煤业,中环股份,利欧股份,顺络电子,宁波银行,荣盛发展,北斗星通,广电运通,石基信息,湖南黄金,通富微电,正邦科技,游族网络,中航光电,纳思达,怡亚通,华天科技,劲嘉股份,武汉凡谷,二三四五,金风科技,海亮股份,南洋股份,三全食品,合力泰,鱼跃医疗,科大讯飞,塔牌集团,大华股份,恒邦股份,歌尔股份,九阳股份,通产丽星,滨江集团,大洋电机,联化科技,上海莱士,恩华药业,浙富控股,卫士通,东方雨虹,水晶光电,光迅科技,奥飞娱乐,信立泰,圣农发展,西部建设,洋河股份,东方园林,海大集团,海峡股份,格林美,顺丰控股,杰瑞股份,太极股份,北方华创,伟星新材,千方科技,新北洋,蓝帆医疗,合众思壮,东山精密,大北农,维信诺,航天彩虹,信邦制药,星网锐捷,海普瑞,和而泰,四维图新,多氟多,齐翔腾达,雅克科技,广联达,高德红外,海康威视,天虹股份,科伦药业,中粮资本,贵州百灵,兆驰股份,杭氧股份,万里扬,兴森科技,启明星辰,闰土股份,巨星科技,国星光电,欧菲光,益生股份,晶澳科技,赣锋锂业,珠江啤酒,沪电股份,海格通信,天齐锂业,申通快递,立讯精密,通鼎互联,荣盛石化,山西证券,搜于特,大康农业,协鑫集成,涪陵榨菜,老板电器,中顺洁柔,天顺风能,海联金汇,杰赛科技,三七互娱,洽洽食品,巨人网络,森马服饰,百润股份,索菲亚,海能达,瑞康医药,比亚迪,豪迈科技,海南瑞泽,金禾实业,领益智造,龙蟒佰利,世纪华通,以岭药业,中公教育,东方精工,完美世界,光启技术,安洁科技,跨境通,万润股份,卫星石化,海思科,首航高科,国盛金控,西部证券,东诚药业,宏大爆破,美亚光电,奥瑞金,新宝股份,天赐材料,牧原股份,一心堂,国信证券,葵花药业,万达电影,木林森,奥赛康,康弘药业,坚朗五金,第一创业,江阴银行,恩捷股份,崇达技术,富森美,凯莱英,裕同科技,张家港行,视源股份,周大生,大博医疗,佛燃能源,中新赛克,深南电路,德赛西威,盈趣科技,华西证券,郑州银行,鹏鼎控股,长城证券,新疆交建,新乳业,青岛银行,奥美医疗,青农商行,苏州银行,中国广核,特锐德,神州泰岳,乐普医疗,安科生物,豆神教育,华测检测,亿纬锂能,爱尔眼科,网宿科技,机器人,红日药业,同花顺,超图软件,新宙邦,数知科技,欧比特,鼎龙股份,蓝色光标,东方财富,南都电源,碧水源,三聚环保,当升科技,思创医惠,银之杰,长信科技,高新兴,顺网科技,长盈精密,东方日升,智飞生物,汇川技术,华策影视,信维通信,沃森生物,宋城演艺,汤臣倍健,东方国信,万达信息,汉得信息,华峰超纤,捷成股份,美亚柏科,欣旺达,易华录,北京君正,上海钢联,迪安诊断,光线传媒,卫宁健康,开山股份,华宇软件,阳光电源,国瓷材料,博雅生物,利亚德,中际旭创,掌趣科技,晶盛机电,旋极信息,凯利泰,润和软件,泰格医药,长亮科技,我武生物,绿盟科技,扬杰科技,赢时胜,东方通,光环新网,三环集团,芒果超媒,昆仑万维,蓝思科技,先导智能,创业慧康,深信服,赛微电子,赢合科技,全志科技,金科文化,迈克生物,景嘉微,胜宏科技,万孚生物,中科创达,温氏股份,新易盛,中船应急,健帆生物,贝达药业,精测电子,欧普康视,康泰生物,飞荣达,尚品宅配,寒锐钴业,亿联网络,普利制药,开立医疗,彩讯股份,圣邦股份,江丰电子,宇信科技,华大基因,朗新科技,光威复材,捷佳伟创,光弘科技,华宝股份,锐科激光,金力永磁,宁德时代,康龙化成,迈瑞医疗,立华股份,每日互动,迪普科技,新媒股份,拉卡拉,三角防务,中简科技,卓胜微,三只松鼠
2019-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,8.763800000000003,-0.5464999999999999,-1.0022999999999995,-5.124800000000001,0.680200000000001,3.069699999999999,-3.0589000000000004,-9.771700000000003,5.3298000000000005,12.394200000000001,-1.579,1.463999999999999,-1.7584000000000002,1.5558999999999994,-0.5251999999999997,-2.4662999999999995,5.574200000000001,10.762800000000004,20.486899999999995,2.252,-3.9446000000000003,4.563900000000001,9.3995,-5.4254,6.513800000000001,2.0042,-1.0002999999999993,0.3351999999999996,-4.285699999999999,-4.0996000000000015,-0.9687999999999993,0.13799999999999923,3.8942,22.3496,0.7884999999999995,-4.2965,2.2995999999999994,1.8673000000000002,-8.039499999999999,1.047600000000001,0.4508000000000001,0.33430000000000004,-1.8924000000000005,-3.8484,-4.1981,-4.9282,18.6157,-4.8191,-4.132,-0.3797000000000006,7.104400000000001,-13.6122,-4.249899999999999,-3.9814000000000016,-0.35150000000000015,-9.0969,2.1208,-4.231999999999999,-0.8923999999999996,-3.8506000000000005,-8.400599999999999,-0.04190000000000049,-2.367700000000001,-4.220999999999998,-8.576000000000002,2.2631000000000006,-3.9266999999999994,10.595300000000002,2.5056,10.122800000000003,-0.22830000000000017,-16.128600000000002,-3.1666,-0.1564000000000001,-1.2045,-2.4447999999999994,6.274000000000001,13.529799999999998,9.708200000000001,-2.6733000000000002,-5.114,7.266500000000001,-2.0218,-2.906,-0.35630000000000017,1.6335000000000006,-0.3029000000000003,-9.7597,-2.5082000000000004,-7.9657,-10.2465,8.779900000000001,-1.8267999999999995,-6.7455,-3.9006,1.2581000000000002,-2.1060000000000003,-0.3065000000000001,-0.4488000000000012,-1.8994000000000002,2.4486,-10.2242,-10.798399999999999,3.8577999999999992,1.520700000000001,-0.29640000000000044,1.1888,-12.863299999999997,-3.0846,-9.4066,0.9245000000000003,3.0435999999999988,-12.9511,3.5403,-0.47980000000000045,-0.10069999999999957,-4.461399999999999,9.203,-1.9999000000000005,-7.974900000000003,-9.1209,-0.6790000000000005,2.1102,0.7929999999999999,4.853399999999999,-3.0869,-2.1915999999999998,-5.5916999999999994,-1.4983000000000002,-4.052199999999999,14.808799999999998,-4.0423,-0.920600000000001,5.181699999999999,-9.639399999999998,-7.1331,4.815000000000001,-6.4918000000000005,-24.9301,1.491699999999998,-1.0521,-0.9114000000000008,9.363800000000003,-5.5911,-1.8734000000000006,-5.041600000000001,-0.21950000000000025,-2.245,-4.093299999999999,-1.5888000000000007,-4.987399999999999,-10.654899999999998,-5.0444,1.5027999999999997,4.149,13.644899999999996,4.832,-6.342899999999999,3.3438000000000017,0.03399999999999792,-4.6469999999999985,-11.156300000000002,-3.1616999999999997,7.0728,-3.0392,-1.7714000000000005,-1.343999999999999,-6.823100000000001,0.0721999999999996,-2.6778999999999997,13.478399999999999,-4.554200000000001,10.0141,0.024699999999999944,-1.8772000000000002,-1.1852,-1.2028999999999996,-2.3282999999999996,0.6617000000000004,-7.5599,2.653499999999999,0.548599999999999,-7.180200000000001,0.0007999999999992458,-2.4233,-1.1945999999999999,-1.451799999999999,-9.8732,1.0285000000000006,2.6730999999999967,-7.323600000000001,5.854299999999999,-5.932200000000002,2.3077999999999985,-3.2159,10.730299999999998,-4.4104,3.978999999999999,9.058800000000002,1.1570999999999996,-2.7016,24.013600000000004,14.662899999999993,-16.698399999999996,20.040499999999998,-25.3534,15.880700000000001,-5.955699999999999,18.3574,-6.9708000000000006,2.778500000000001,-13.892900000000003,21.989599999999996,0.6274000000000005,-4.2107,-2.6329000000000007,-5.161499999999999,1.107300000000001,10.3401,-1.3476999999999997,-3.9082,0.15150000000000063,6.6915000000000004,-14.9396,29.620899999999995,-1.3416999999999992,3.372700000000001,2.0888,-1.7121999999999982,0.6992999999999991,-6.371499999999999,-14.330000000000002,-8.470500000000003,-0.6689000000000007,2.8043000000000005,21.8622,-0.9019999999999998,-2.1473000000000013,-16.5,-11.4101,5.053800000000001,-8.3347,-0.9634999999999997,-6.0504000000000016,-2.2635,0.4012999999999994,-5.837600000000002,3.8243999999999976,-6.3382000000000005,2.0064000000000015,7.190899999999998,5.775400000000003,3.9785999999999992,-4.8459,1.7795999999999985,1.4468999999999979,-19.782500000000002,10.1853,-5.6557,2.188500000000001,18.2404,-11.5391,-12.4867,3.9711000000000003,-0.8476000000000015,3.4941000000000004,16.1266,-2.5554999999999994,15.6799,3.6450999999999993,1.4102000000000006,-7.826899999999999,1.0006999999999993,14.9085,-3.672500000000001,-12.7703,9.889600000000002,5.5939999999999985,7.626800000000001,7.7673999999999985,2.2083000000000013,3.935500000000001,28.454499999999996,-10.948800000000002,4.305,7.3235,5.177699999999998,13.572499999999998,-2.0014,16.8419,-0.5385,8.572699999999998,14.243299999999998,0.09829999999999828,2.3714,-0.37160000000000065,-11.910500000000006,7.555599999999999,-0.8243000000000005,4.307599999999999,-9.4031,7.300499999999998,37.23500000000001,-2.4764999999999997,16.190499999999997,4.225100000000001,7.9106,1.8422000000000005,9.8832,-7.903,11.262500000000001,7.195599999999997,-2.3899000000000004,-1.8964999999999987,-2.7095,2.0461999999999994,12.0311,-1.8699999999999992,-0.30710000000000015,0.11709999999999965,4.8755,12.181600000000001,2.768600000000001,-3.2154000000000007,11.076,5.0753,7.943899999999999,-2.2650000000000006,-9.9439,-4.1727,11.7486,-1.2958000000000014,-4.0716,-4.181600000000001,11.4164,-1.9275999999999993,8.242799999999999,-3.8400999999999996,-12.542,-13.371300000000002,-6.024499999999999,-4.5158999999999985,9.296,12.591099999999997,2.1638,-8.7486,17.003899999999998,0.1671999999999998,-0.3671999999999995,9.972100000000001,-3.177900000000002,0.2524999999999995,6.4215,13.974499999999997,-0.440499999999999,1.928199999999999,-9.8674,20.988899999999997,20.2803,-17.6936,13.3161,4.960200000000002,-8.7521,-0.7473,-1.0415999999999992,16.934499999999996,-4.945000000000001,23.762299999999996,0.35699999999999865,0.8144000000000002,-1.8767999999999991,0.6001999999999992,-1.4297,-21.453899999999997,0.8095,-1.7553000000000003,-7.6192,-0.9545000000000007,-6.252000000000001,2.5031999999999996,-15.593100000000003,3.8797,-0.27090000000000347,-0.7497000000000001,-1.0614999999999999,11.6383,-0.06350000000000122,5.042300000000001,-0.43689999999999884,2.5940999999999983,-7.2312,-0.6190999999999975,1.3802999999999996,0.4346999999999999,4.745500000000002,-1.4102,7.5211000000000015,4.183600000000001,17.0689,6.966399999999997,5.8017999999999965,6.1282000000000005,17.8601,6.162300000000004,-1.3114999999999999,4.6684,2.7298,11.808800000000002,-1.5669999999999993,4.618299999999999,-6.965299999999999,5.492000000000001,7.9957,-7.151199999999999,7.1309000000000005,7.024299999999998,-6.0,19.027499999999996,15.641,7.982800000000002,-2.7656,11.511899999999999,8.157700000000002,7.701500000000001,15.5027,5.9499,-6.627300000000001,-1.0778000000000014,-9.836900000000002,4.6469,2.780499999999997,30.966900000000003,9.054599999999999,2.3329000000000004,32.193,-2.0889999999999995,1.0246999999999997,12.611999999999997,16.2245,2.6173,-5.233199999999999,3.327799999999998,56.53259999999998,1.8101000000000003,0.9023999999999996,4.059300000000003,-0.7914000000000004,18.417999999999992,9.578100000000001,8.7482,-1.9830000000000014,9.366999999999997,0.6495000000000005,17.112999999999996,17.061999999999998,15.984900000000001,20.544199999999996,10.2163,9.826,5.376800000000001,-11.524600000000003,16.702399999999994,-17.6351,1.4442000000000015,0.32260000000000033,4.025899999999999,15.0641,-4.217600000000001,14.0025,-10.2674,9.862200000000001,-3.0648999999999997,2.290799999999999,-4.7699,-2.878499999999999,18.306499999999996,3.8847000000000005,7.081900000000004,2.758500000000002,13.306899999999999,-4.7008,2.8562999999999983,-1.3595999999999993,-3.2448999999999995,7.889499999999999,-64.0056,-1.8182000000000005,10.7113,-1.9725000000000006,-4.2837000000000005,-3.371000000000001,1.852,-7.115800000000001,7.404899999999994,-22.755399999999998,-16.029,22.175600000000003,34.96089999999999
