,name,score,normal_score,rank,prob,prob_flag,prob_sigma
28,汤臣倍健,6323,0.3602555327401323,79,0.24221700962998186,False,0.4
29,东方国信,9162,0.6841204654346338,32,0.5016101551887339,True,0.4
30,万达信息,7428,0.4863107460643395,62,0.36452259018969785,False,0.4
31,华峰超纤,3165,0.0,100,0.7487987737424748,True,0.4
32,捷成股份,5774,0.2976271959844855,90,0.5435176441343068,True,0.4
33,美亚柏科,10473,0.8336755646817249,10,0.6661166444537607,True,0.4
34,欣旺达,8612,0.6213780515628565,40,0.9348970859056376,True,0.4
35,易华录,10666,0.8556924480949122,7,0.437879220503971,True,0.4
36,北京君正,9377,0.7086470454026922,27,0.3555269540697069,False,0.4
37,上海钢联,8297,0.5854437599817477,47,0.13252748691169622,False,0.4
38,迪安诊断,6539,0.3848961898243212,77,0.388945603246248,False,0.4
39,光线传媒,7430,0.4865389002966005,61,0.6457901161116462,True,0.4
40,卫宁健康,11747,0.9790098106319872,2,0.5098559811057545,True,0.4
41,华宇软件,9525,0.7255304585900069,25,0.6370553747025534,True,0.4
42,阳光电源,8200,0.5743782797170888,49,0.9573099893186828,True,0.4
43,国瓷材料,9853,0.7629477526808123,23,0.00991308396203964,False,0.4
44,博雅生物,6636,0.3959616700889801,76,0.5176158860714143,True,0.4
45,利亚德,7899,0.5400410677618069,53,0.7015747149523618,True,0.4
46,中际旭创,11547,0.9561943874058864,3,0.2216459423283582,False,0.4
47,掌趣科技,7635,0.5099247091033539,57,0.012116869144499406,False,0.4
48,晶盛机电,9986,0.7781200091261693,21,0.9440059299204868,True,0.4
49,旋极信息,8298,0.5855578370978781,46,0.4519350211665959,True,0.4
50,泰格医药,9159,0.6837782340862423,33,0.25584989457868945,False,0.4
51,我武生物,7745,0.5224731918777094,54,0.5815176164507775,True,0.4
52,绿盟科技,9851,0.7627195984485512,24,0.5548625195004626,True,0.4
53,光环新网,11064,0.9010951403148528,6,0.2667417145632126,False,0.4
54,三环集团,10488,0.8353867214236824,9,0.8871405998522669,True,0.4
55,芒果超媒,7675,0.514487793748574,56,0.35116251296184803,False,0.4
56,昆仑万维,7952,0.5460871549167237,52,0.3309511192174921,False,0.4
57,蓝思科技,8724,0.634154688569473,37,0.1701350421037728,False,0.4
58,先导智能,6843,0.4195756331279945,72,0.917013362989578,True,0.4
59,创业慧康,11409,0.9404517453798767,4,0.5467206469239909,True,0.4
60,深信服,9323,0.702486881131645,30,0.6015980702942256,True,0.4
61,赢合科技,7251,0.4661190965092403,66,0.28196348049879905,False,0.4
62,金科文化,5871,0.3086926762491444,87,0.7987065856886235,True,0.4
63,迈克生物,6468,0.3767967145790554,78,0.7378605361413173,True,0.4
64,景嘉微,9915,0.7700205338809035,22,0.27183547435581473,False,0.4
65,胜宏科技,9400,0.7112708190736938,26,0.3828840834332902,False,0.4
66,万孚生物,5727,0.2922655715263518,91,0.05566586715026392,False,0.4
67,中科创达,10538,0.8410905772302076,8,0.5896485107792521,True,0.4
68,温氏股份,6075,0.3319644079397673,84,0.13582763682048715,False,0.4
69,健帆生物,9038,0.6699749030344513,34,0.32187759158700685,False,0.4
70,贝达药业,6702,0.4034907597535934,73,0.3057322732077249,False,0.4
71,精测电子,9338,0.7041980378736026,29,0.31754822887158024,False,0.4
72,欧普康视,5953,0.3180469997718458,86,0.3524504285724058,False,0.4
73,康泰生物,5564,0.2736710015970796,92,0.4380959063880967,True,0.4
74,尚品宅配,5811,0.3018480492813141,88,0.8682627235796091,True,0.4
75,寒锐钴业,6652,0.3977869039470682,75,0.5100264103149292,True,0.4
76,亿联网络,6098,0.3345881816107689,83,0.8019762331056753,True,0.4
77,普利制药,6211,0.3474788957335159,82,0.3280167006171568,False,0.4
78,开立医疗,7280,0.4694273328770249,65,0.16707733072925166,False,0.4
79,圣邦股份,5179,0.2297513118868355,94,0.783228351791968,True,0.4
80,江丰电子,8439,0.6016427104722792,42,0.3691912138279244,False,0.4
81,宇信科技,6679,0.4008669860825919,74,0.2283219986014619,False,0.4
82,华大基因,5044,0.2143509012092174,95,0.4857612309299211,True,0.4
83,朗新科技,7367,0.4793520419803787,63,0.7620274012951878,True,0.4
84,光威复材,8391,0.5961670088980151,43,0.20250578346899104,False,0.4
85,捷佳伟创,8717,0.6333561487565594,38,0.7068133436386822,True,0.4
86,华宝股份,7171,0.4569929272187999,68,0.7024251406424642,True,0.4
87,锐科激光,8520,0.6108829568788501,41,0.20986115004068429,False,0.4
88,金力永磁,3916,0.08567191421400867,99,0.7741198579123585,True,0.4
89,宁德时代,10330,0.8173625370750628,13,0.6398207586595247,True,0.4
90,康龙化成,6262,0.3532968286561716,81,0.4338862524093617,True,0.4
91,迈瑞医疗,7528,0.4977184576773899,59,0.7261224143089559,True,0.4
92,立华股份,7030,0.4409080538443988,70,0.2490155218041685,False,0.4
93,每日互动,10070,0.7877024868811316,17,0.4917026373804605,True,0.4
94,迪普科技,10421,0.8277435546429386,11,0.7677780453176153,True,0.4
95,新媒股份,6850,0.4203741729409081,71,0.2340515064155992,False,0.4
96,拉卡拉,7282,0.4696554871092859,64,0.7788390438295787,True,0.4
97,三角防务,3926,0.08681268537531371,98,0.8654323886783664,True,0.4
98,卓胜微,6056,0.3297969427332877,85,0.6602313116595616,True,0.4
99,三只松鼠,7691,0.5163130276066621,55,0.29706938337365685,False,0.4
